"Time","Motor"
2026-04-24 05:00:00,46.3 Wh
2026-04-24 05:10:00,46.2 Wh
2026-04-24 05:20:00,44.3 Wh
2026-04-24 05:30:00,31.9 Wh
2026-04-24 05:40:00,31.9 Wh
2026-04-24 05:50:00,31.6 Wh
2026-04-24 06:00:00,31.2 Wh
2026-04-24 06:10:00,31.5 Wh
2026-04-24 06:20:00,26.2 Wh
2026-04-24 06:30:00,23.6 Wh
2026-04-24 06:40:00,22.3 Wh
2026-04-24 06:50:00,22.5 Wh
2026-04-24 07:00:00,22.2 Wh
2026-04-24 07:10:00,22.7 Wh
2026-04-24 07:20:00,22.8 Wh
2026-04-24 07:30:00,22.5 Wh
2026-04-24 07:40:00,22.4 Wh
2026-04-24 07:50:00,16.7 Wh
2026-04-24 08:00:00,0 Wh
2026-04-24 08:10:00,0 Wh
2026-04-24 08:20:00,0 Wh
2026-04-24 08:30:00,0 Wh
2026-04-24 08:40:00,0 Wh
2026-04-24 08:50:00,0 Wh
2026-04-24 09:00:00,0 Wh
2026-04-24 09:10:00,0 Wh
2026-04-24 09:20:00,0 Wh
2026-04-24 09:30:00,0 Wh
2026-04-24 09:40:00,0 Wh
2026-04-24 09:50:00,0 Wh
2026-04-24 10:00:00,0 Wh
2026-04-24 10:10:00,0 Wh
2026-04-24 10:20:00,0 Wh
2026-04-24 10:30:00,0 Wh
2026-04-24 10:40:00,0 Wh
2026-04-24 10:50:00,0 Wh
2026-04-24 11:00:00,0 Wh
2026-04-24 11:10:00,0 Wh
2026-04-24 11:20:00,0 Wh
2026-04-24 11:30:00,0 Wh
2026-04-24 11:40:00,0 Wh
2026-04-24 11:50:00,0 Wh
2026-04-24 12:00:00,15.4 Wh
2026-04-24 12:10:00,19.6 Wh
2026-04-24 12:20:00,19.7 Wh
2026-04-24 12:30:00,32.7 Wh
2026-04-24 12:40:00,39.5 Wh
2026-04-24 12:50:00,41.1 Wh
2026-04-24 13:00:00,59.0 Wh
2026-04-24 13:10:00,59.2 Wh
2026-04-24 13:20:00,59.3 Wh
2026-04-24 13:30:00,59.5 Wh
2026-04-24 13:40:00,61.0 Wh
2026-04-24 13:50:00,61.7 Wh
2026-04-24 14:00:00,62.5 Wh
2026-04-24 14:10:00,63.0 Wh
2026-04-24 14:20:00,63.0 Wh
2026-04-24 14:30:00,63.2 Wh
2026-04-24 14:40:00,64.7 Wh
2026-04-24 14:50:00,67.8 Wh
2026-04-24 15:00:00,66.5 Wh
2026-04-24 15:10:00,65.2 Wh
2026-04-24 15:20:00,65.7 Wh
2026-04-24 15:30:00,67.0 Wh
2026-04-24 15:40:00,66.8 Wh
2026-04-24 15:50:00,53.7 Wh
2026-04-24 16:00:00,0 Wh
2026-04-24 16:10:00,0 Wh
2026-04-24 16:20:00,0 Wh
2026-04-24 16:30:00,0 Wh
2026-04-24 16:40:00,23.1 Wh
2026-04-24 16:50:00,33.2 Wh
2026-04-24 17:00:00,0 Wh
2026-04-24 17:10:00,0 Wh
2026-04-24 17:20:00,0 Wh
2026-04-24 17:30:00,0 Wh
2026-04-24 17:40:00,0 Wh
2026-04-24 17:50:00,0 Wh
2026-04-24 18:00:00,0 Wh
2026-04-24 18:10:00,0 Wh
2026-04-24 18:20:00,0 Wh
2026-04-24 18:30:00,0 Wh
2026-04-24 18:40:00,0 Wh
2026-04-24 18:50:00,0 Wh
2026-04-24 19:00:00,44.0 Wh
2026-04-24 19:10:00,26.5 Wh
2026-04-24 19:20:00,25.7 Wh
2026-04-24 19:30:00,20.4 Wh
2026-04-24 19:40:00,0 Wh
2026-04-24 19:50:00,35.2 Wh
2026-04-24 20:00:00,21.4 Wh
2026-04-24 20:10:00,0 Wh
2026-04-24 20:20:00,0 Wh
2026-04-24 20:30:00,26.0 Wh
2026-04-24 20:40:00,0 Wh
2026-04-24 20:50:00,0 Wh
2026-04-24 21:00:00,0 Wh
2026-04-24 21:10:00,0 Wh
2026-04-24 21:20:00,0 Wh
2026-04-24 21:30:00,0 Wh
2026-04-24 21:40:00,0 Wh
2026-04-24 21:50:00,0 Wh
2026-04-24 22:00:00,0 Wh
2026-04-24 22:10:00,0 Wh
2026-04-24 22:20:00,0 Wh
2026-04-24 22:30:00,0 Wh
2026-04-24 22:40:00,0 Wh
2026-04-24 22:50:00,0 Wh
2026-04-24 23:00:00,0 Wh
2026-04-24 23:10:00,0 Wh
2026-04-24 23:20:00,0 Wh
2026-04-24 23:30:00,0 Wh
2026-04-24 23:40:00,0 Wh
2026-04-24 23:50:00,30.4 Wh
2026-04-25 00:00:00,46.5 Wh
2026-04-25 00:10:00,47.0 Wh
2026-04-25 00:20:00,38.9 Wh
2026-04-25 00:30:00,38.4 Wh
2026-04-25 00:40:00,38.6 Wh
2026-04-25 00:50:00,38.5 Wh
2026-04-25 01:00:00,38.3 Wh
2026-04-25 01:10:00,35.2 Wh
2026-04-25 01:20:00,33.7 Wh
2026-04-25 01:30:00,33.7 Wh
2026-04-25 01:40:00,34.6 Wh
2026-04-25 01:50:00,33.4 Wh
2026-04-25 02:00:00,33.6 Wh
2026-04-25 02:10:00,33.0 Wh
2026-04-25 02:20:00,34.4 Wh
2026-04-25 02:30:00,33.6 Wh
2026-04-25 02:40:00,35.5 Wh
2026-04-25 02:50:00,34.3 Wh
2026-04-25 03:00:00,34.5 Wh
2026-04-25 03:10:00,33.9 Wh
2026-04-25 03:20:00,33.7 Wh
2026-04-25 03:30:00,34.2 Wh
2026-04-25 03:40:00,33.4 Wh
2026-04-25 03:50:00,33.6 Wh
2026-04-25 04:00:00,32.9 Wh
2026-04-25 04:10:00,33.8 Wh
2026-04-25 04:20:00,33.9 Wh
2026-04-25 04:30:00,33.7 Wh
2026-04-25 04:40:00,29.5 Wh
2026-04-25 04:50:00,26.5 Wh
2026-04-25 05:00:00,27.0 Wh
2026-04-25 05:10:00,27.3 Wh
2026-04-25 05:20:00,27.3 Wh
2026-04-25 05:30:00,28.0 Wh
2026-04-25 05:40:00,28.8 Wh
2026-04-25 05:50:00,28.6 Wh
2026-04-25 06:00:00,28.0 Wh
2026-04-25 06:10:00,27.8 Wh
2026-04-25 06:20:00,27.1 Wh
2026-04-25 06:30:00,28.0 Wh
2026-04-25 06:40:00,28.3 Wh
2026-04-25 06:50:00,4.95 Wh
2026-04-25 07:00:00,0 Wh
2026-04-25 07:10:00,0 Wh
2026-04-25 07:20:00,0 Wh
2026-04-25 07:30:00,0 Wh
2026-04-25 07:40:00,0 Wh
2026-04-25 07:50:00,0 Wh
2026-04-25 08:00:00,0 Wh
2026-04-25 08:10:00,0 Wh
2026-04-25 08:20:00,0 Wh
2026-04-25 08:30:00,0 Wh
2026-04-25 08:40:00,7.86 Wh
2026-04-25 08:50:00,11.2 Wh
2026-04-25 09:00:00,0 Wh
2026-04-25 09:10:00,0 Wh
2026-04-25 09:20:00,0 Wh
2026-04-25 09:30:00,0 Wh
2026-04-25 09:40:00,0 Wh
2026-04-25 09:50:00,0 Wh
2026-04-25 10:00:00,0 Wh
2026-04-25 10:10:00,0 Wh
2026-04-25 10:20:00,0 Wh
2026-04-25 10:30:00,0 Wh
2026-04-25 10:40:00,0 Wh
2026-04-25 10:50:00,0 Wh
2026-04-25 11:00:00,0 Wh
2026-04-25 11:10:00,0 Wh
2026-04-25 11:20:00,0 Wh
2026-04-25 11:30:00,14.1 Wh
2026-04-25 11:40:00,18.5 Wh
