"Time","Motor"
2026-01-23 18:50:00,0 Wh
2026-01-23 19:00:00,0 Wh
2026-01-23 19:10:00,0 Wh
2026-01-23 19:20:00,0 Wh
2026-01-23 19:30:00,0 Wh
2026-01-23 19:40:00,0 Wh
2026-01-23 19:50:00,0 Wh
2026-01-23 20:00:00,0 Wh
2026-01-23 20:10:00,0 Wh
2026-01-23 20:20:00,0 Wh
2026-01-23 20:30:00,0 Wh
2026-01-23 20:40:00,0 Wh
2026-01-23 20:50:00,0 Wh
2026-01-23 21:00:00,0 Wh
2026-01-23 21:10:00,0 Wh
2026-01-23 21:20:00,0 Wh
2026-01-23 21:30:00,0 Wh
2026-01-23 21:40:00,0 Wh
2026-01-23 21:50:00,0 Wh
2026-01-23 22:00:00,0 Wh
2026-01-23 22:10:00,0 Wh
2026-01-23 22:20:00,0 Wh
2026-01-23 22:30:00,0 Wh
2026-01-23 22:40:00,79.7 Wh
2026-01-23 22:50:00,86.6 Wh
2026-01-23 23:00:00,87.9 Wh
2026-01-23 23:10:00,89.0 Wh
2026-01-23 23:20:00,62.0 Wh
2026-01-23 23:30:00,10.2 Wh
2026-01-23 23:40:00,0 Wh
2026-01-23 23:50:00,0 Wh
2026-01-24 00:00:00,0 Wh
2026-01-24 00:10:00,0 Wh
2026-01-24 00:20:00,0 Wh
2026-01-24 00:30:00,0 Wh
2026-01-24 00:40:00,0 Wh
2026-01-24 00:50:00,0 Wh
2026-01-24 01:00:00,0 Wh
2026-01-24 01:10:00,0 Wh
2026-01-24 01:20:00,0 Wh
2026-01-24 01:30:00,0 Wh
2026-01-24 01:40:00,0 Wh
2026-01-24 01:50:00,0 Wh
2026-01-24 02:00:00,0 Wh
2026-01-24 02:10:00,0 Wh
2026-01-24 02:20:00,0 Wh
2026-01-24 02:30:00,0 Wh
2026-01-24 02:40:00,0 Wh
2026-01-24 02:50:00,0 Wh
2026-01-24 03:00:00,0 Wh
2026-01-24 03:10:00,0 Wh
2026-01-24 03:20:00,0 Wh
2026-01-24 03:30:00,0 Wh
2026-01-24 03:40:00,0 Wh
2026-01-24 03:50:00,0 Wh
2026-01-24 04:00:00,0 Wh
2026-01-24 04:10:00,0 Wh
2026-01-24 04:20:00,0 Wh
2026-01-24 04:30:00,0 Wh
2026-01-24 04:40:00,0 Wh
2026-01-24 04:50:00,0 Wh
2026-01-24 05:00:00,0 Wh
2026-01-24 05:10:00,0 Wh
2026-01-24 05:20:00,0 Wh
2026-01-24 05:30:00,37.0 Wh
2026-01-24 05:40:00,56.9 Wh
2026-01-24 05:50:00,37.2 Wh
2026-01-24 06:00:00,15.7 Wh
2026-01-24 06:10:00,0 Wh
2026-01-24 06:20:00,0 Wh
2026-01-24 06:30:00,0 Wh
2026-01-24 06:40:00,0 Wh
2026-01-24 06:50:00,0 Wh
2026-01-24 07:00:00,0 Wh
2026-01-24 07:10:00,0 Wh
2026-01-24 07:20:00,0 Wh
2026-01-24 07:30:00,0 Wh
2026-01-24 07:40:00,0 Wh
2026-01-24 07:50:00,0 Wh
2026-01-24 08:00:00,0 Wh
2026-01-24 08:10:00,22.0 Wh
2026-01-24 08:20:00,0 Wh
2026-01-24 08:30:00,0 Wh
2026-01-24 08:40:00,0 Wh
2026-01-24 08:50:00,0 Wh
2026-01-24 09:00:00,0 Wh
2026-01-24 09:10:00,26.9 Wh
2026-01-24 09:20:00,60.7 Wh
2026-01-24 09:30:00,74.4 Wh
2026-01-24 09:40:00,5.12 Wh
2026-01-24 09:50:00,0 Wh
2026-01-24 10:00:00,0 Wh
2026-01-24 10:10:00,0 Wh
2026-01-24 10:20:00,0 Wh
2026-01-24 10:30:00,0 Wh
2026-01-24 10:40:00,0 Wh
2026-01-24 10:50:00,0 Wh
2026-01-24 11:00:00,0 Wh
2026-01-24 11:10:00,0 Wh
2026-01-24 11:20:00,0 Wh
2026-01-24 11:30:00,0 Wh
2026-01-24 11:40:00,0 Wh
2026-01-24 11:50:00,0 Wh
2026-01-24 12:00:00,0 Wh
2026-01-24 12:10:00,0 Wh
2026-01-24 12:20:00,0 Wh
2026-01-24 12:30:00,0 Wh
2026-01-24 12:40:00,0 Wh
2026-01-24 12:50:00,24.3 Wh
2026-01-24 13:00:00,90.3 Wh
2026-01-24 13:10:00,90.9 Wh
2026-01-24 13:20:00,92.1 Wh
2026-01-24 13:30:00,93.9 Wh
2026-01-24 13:40:00,94.5 Wh
2026-01-24 13:50:00,95.8 Wh
2026-01-24 14:00:00,96.4 Wh
2026-01-24 14:10:00,95.7 Wh
2026-01-24 14:20:00,95.4 Wh
2026-01-24 14:30:00,93.8 Wh
2026-01-24 14:40:00,65.2 Wh
2026-01-24 14:50:00,0 Wh
2026-01-24 15:00:00,0 Wh
2026-01-24 15:10:00,0 Wh
2026-01-24 15:20:00,0 Wh
2026-01-24 15:30:00,0 Wh
2026-01-24 15:40:00,0 Wh
2026-01-24 15:50:00,0 Wh
2026-01-24 16:00:00,0 Wh
2026-01-24 16:10:00,0 Wh
2026-01-24 16:20:00,0 Wh
2026-01-24 16:30:00,0 Wh
2026-01-24 16:40:00,0 Wh
2026-01-24 16:50:00,0 Wh
2026-01-24 17:00:00,37.0 Wh
2026-01-24 17:10:00,41.3 Wh
2026-01-24 17:20:00,39.9 Wh
2026-01-24 17:30:00,39.6 Wh
2026-01-24 17:40:00,35.3 Wh
2026-01-24 17:50:00,28.0 Wh
2026-01-24 18:00:00,28.5 Wh
2026-01-24 18:10:00,28.3 Wh
2026-01-24 18:20:00,27.5 Wh
2026-01-24 18:30:00,27.7 Wh
2026-01-24 18:40:00,28.0 Wh
2026-01-24 18:50:00,27.7 Wh
2026-01-24 19:00:00,27.9 Wh
2026-01-24 19:10:00,28.4 Wh
2026-01-24 19:20:00,28.6 Wh
2026-01-24 19:30:00,28.2 Wh
2026-01-24 19:40:00,28.2 Wh
2026-01-24 19:50:00,31.9 Wh
2026-01-24 20:00:00,35.4 Wh
2026-01-24 20:10:00,35.9 Wh
2026-01-24 20:20:00,35.4 Wh
2026-01-24 20:30:00,35.7 Wh
2026-01-24 20:40:00,35.8 Wh
2026-01-24 20:50:00,35.6 Wh
2026-01-24 21:00:00,15.5 Wh
2026-01-24 21:10:00,0 Wh
2026-01-24 21:20:00,0 Wh
2026-01-24 21:30:00,0 Wh
2026-01-24 21:40:00,0 Wh
2026-01-24 21:50:00,0 Wh
2026-01-24 22:00:00,0 Wh
2026-01-24 22:10:00,0 Wh
2026-01-24 22:20:00,0 Wh
2026-01-24 22:30:00,0 Wh
2026-01-24 22:40:00,0 Wh
2026-01-24 22:50:00,0 Wh
2026-01-24 23:00:00,0 Wh
2026-01-24 23:10:00,0 Wh
2026-01-24 23:20:00,0 Wh
2026-01-24 23:30:00,0 Wh
2026-01-24 23:40:00,0 Wh
2026-01-24 23:50:00,0 Wh
2026-01-25 00:00:00,0 Wh
2026-01-25 00:10:00,0 Wh
2026-01-25 00:20:00,0 Wh
2026-01-25 00:30:00,0 Wh
2026-01-25 00:40:00,0 Wh
2026-01-25 00:50:00,5.01 Wh
2026-01-25 01:00:00,0 Wh
2026-01-25 01:10:00,0 Wh
2026-01-25 01:20:00,0 Wh
2026-01-25 01:30:00,0 Wh
2026-01-25 01:40:00,3.25 Wh
2026-01-25 01:50:00,20.3 mWh
2026-01-25 02:00:00,0 Wh
2026-01-25 02:10:00,0 Wh
2026-01-25 02:20:00,0 Wh
2026-01-25 02:30:00,0 Wh
2026-01-25 02:40:00,0 Wh
2026-01-25 02:50:00,0 Wh
2026-01-25 03:00:00,0 Wh
2026-01-25 03:10:00,0 Wh
2026-01-25 03:20:00,0 Wh
2026-01-25 03:30:00,0 Wh
2026-01-25 03:40:00,23.1 Wh
2026-01-25 03:50:00,10.2 Wh
2026-01-25 04:00:00,0 Wh
2026-01-25 04:10:00,0 Wh
2026-01-25 04:20:00,0 Wh
2026-01-25 04:30:00,0 Wh
2026-01-25 04:40:00,0 Wh
2026-01-25 04:50:00,0 Wh
2026-01-25 05:00:00,0 Wh
2026-01-25 05:10:00,0 Wh
2026-01-25 05:20:00,30.4 Wh
2026-01-25 05:30:00,30.1 Wh
2026-01-25 05:40:00,11.1 Wh
2026-01-25 05:50:00,0 Wh
2026-01-25 06:00:00,1.35 Wh
2026-01-25 06:10:00,3.02 Wh
2026-01-25 06:20:00,3.79 Wh
2026-01-25 06:30:00,0 Wh
2026-01-25 06:40:00,0 Wh
2026-01-25 06:50:00,929 mWh
2026-01-25 07:00:00,15.8 Wh
2026-01-25 07:10:00,5.82 Wh
2026-01-25 07:20:00,0 Wh
2026-01-25 07:30:00,0 Wh
2026-01-25 07:40:00,0 Wh
2026-01-25 07:50:00,0 Wh
2026-01-25 08:00:00,0 Wh
2026-01-25 08:10:00,0 Wh
2026-01-25 08:20:00,0 Wh
2026-01-25 08:30:00,3.46 Wh
2026-01-25 08:40:00,0 Wh
2026-01-25 08:50:00,0 Wh
2026-01-25 09:00:00,0 Wh
2026-01-25 09:10:00,0 Wh
2026-01-25 09:20:00,0 Wh
2026-01-25 09:30:00,0 Wh
2026-01-25 09:40:00,0 Wh
2026-01-25 09:50:00,0 Wh
2026-01-25 10:00:00,0 Wh
2026-01-25 10:10:00,0 Wh
2026-01-25 10:20:00,0 Wh
2026-01-25 10:30:00,0 Wh
2026-01-25 10:40:00,48.4 Wh
2026-01-25 10:50:00,53.1 Wh
2026-01-25 11:00:00,53.0 Wh
2026-01-25 11:10:00,52.6 Wh
2026-01-25 11:20:00,31.5 Wh
2026-01-25 11:30:00,0 Wh
2026-01-25 11:40:00,0 Wh
2026-01-25 11:50:00,0 Wh
2026-01-25 12:00:00,0 Wh
2026-01-25 12:10:00,0 Wh
2026-01-25 12:20:00,0 Wh
2026-01-25 12:30:00,0 Wh
2026-01-25 12:40:00,0 Wh
2026-01-25 12:50:00,0 Wh
2026-01-25 13:00:00,0 Wh
2026-01-25 13:10:00,0 Wh
2026-01-25 13:20:00,24.1 Wh
2026-01-25 13:30:00,41.9 Wh
2026-01-25 13:40:00,42.2 Wh
2026-01-25 13:50:00,42.8 Wh
2026-01-25 14:00:00,36.4 Wh
2026-01-25 14:10:00,33.7 Wh
2026-01-25 14:20:00,33.7 Wh
2026-01-25 14:30:00,33.8 Wh
2026-01-25 14:40:00,32.9 Wh
2026-01-25 14:50:00,0 Wh
2026-01-25 15:00:00,0 Wh
2026-01-25 15:10:00,0 Wh
2026-01-25 15:20:00,0 Wh
2026-01-25 15:30:00,0 Wh
2026-01-25 15:40:00,0 Wh
2026-01-25 15:50:00,0 Wh
2026-01-25 16:00:00,0 Wh
2026-01-25 16:10:00,0 Wh
2026-01-25 16:20:00,0 Wh
2026-01-25 16:30:00,0 Wh
2026-01-25 16:40:00,0 Wh
2026-01-25 16:50:00,0 Wh
2026-01-25 17:00:00,0 Wh
2026-01-25 17:10:00,0 Wh
2026-01-25 17:20:00,0 Wh
2026-01-25 17:30:00,0 Wh
2026-01-25 17:40:00,0 Wh
2026-01-25 17:50:00,0 Wh
2026-01-25 18:00:00,0 Wh
2026-01-25 18:10:00,0 Wh
2026-01-25 18:20:00,7.85 Wh
2026-01-25 18:30:00,37.0 Wh
2026-01-25 18:40:00,24.7 Wh
2026-01-25 18:50:00,21.3 Wh
2026-01-25 19:00:00,24.7 Wh
2026-01-25 19:10:00,19.1 Wh
2026-01-25 19:20:00,0 Wh
2026-01-25 19:30:00,0 Wh
2026-01-25 19:40:00,0 Wh
2026-01-25 19:50:00,0 Wh
2026-01-25 20:00:00,0 Wh
2026-01-25 20:10:00,0 Wh
2026-01-25 20:20:00,0 Wh
2026-01-25 20:30:00,0 Wh
2026-01-25 20:40:00,0 Wh
2026-01-25 20:50:00,0 Wh
2026-01-25 21:00:00,0 Wh
2026-01-25 21:10:00,0 Wh
2026-01-25 21:20:00,0 Wh
2026-01-25 21:30:00,0 Wh
2026-01-25 21:40:00,0 Wh
2026-01-25 21:50:00,0 Wh
2026-01-25 22:00:00,0 Wh
2026-01-25 22:10:00,0 Wh
2026-01-25 22:20:00,0 Wh
2026-01-25 22:30:00,0 Wh
2026-01-25 22:40:00,0 Wh
2026-01-25 22:50:00,0 Wh
